YEAR ,STATE,UNIT,FIRE NUMBER,FIRE NAME,AGENCY,Alarm Date,Containment Date,Collection Method,CAUSE,Incident Number,Objective,Report Acres,GIS Acres
1925,CA,LPF,00000014,,USF,19250000,0,0,9,00000000,1,0.0,12119.2
1925,CA,MDF,00000006,,USF,19250000,0,0,1,00000000,1,0.0,206.2
1925,CA,SNF,00000003,,USF,19250000,0,0,1,00000000,1,0.0,271.4
1925,CA,SNF,00000004,,USF,19250000,0,0,1,00000000,1,0.0,415.7
1925,CA,SNF,00000001,,USF,19250000,0,0,14,00000000,1,0.0,518.9
1925,CA,SNF,00000002,,USF,19250000,0,0,14,00000000,1,0.0,2305.5
1925,CA,SNF,00000005,,USF,19250000,0,0,14,00000000,1,0.0,4972.6
1925,CA,SQF,00000156,,USF,19250000,0,0,9,00000000,1,0.0,333.5
1925,CA,SQF,00000112,,USF,19250000,0,0,1,00000000,1,0.0,627.5
1925,CA,SRF,00200163,SALMON SUMMIT,USF,19250810,0,0,1,00000000,1,0.0,2123.5
1925,CA,SRF,00200156,WHITMORE #4,USF,19250710,0,0,5,00000000,1,0.0,408.8
1925,CA,STF,00000130,,USF,19250000,19250000,8,14,,1,0.0,108.1
1925,CA,STF,00000316,,USF,19250000,19250000,8,14,,1,0.0,115.5
1925,CA,STF,00000317,,USF,19250000,19250000,8,14,,1,0.0,120.0
1925,CA,STF,00000084,,USF,19250000,19250000,8,14,,1,0.0,128.1
1925,CA,STF,00000144,,USF,19250000,19250000,8,14,,1,0.0,161.3
1925,CA,STF,00000231,,USF,19250000,19250000,8,14,,1,0.0,179.8
1925,CA,STF,00000083,,USF,19250000,19250000,8,14,,1,0.0,195.3
1925,CA,STF,00000608,,USF,19250000,19250000,8,14,,1,0.0,204.1
1925,CA,STF,00000582,,USF,19250000,19250000,8,14,,1,0.0,280.2
1925,CA,STF,00000244,,USF,19250000,19250000,8,14,,1,0.0,378.7
1925,CA,TOI,00000000,,USF,19250000,19250000,0,14,00000000,1,0.0,358.0
1925,CA,TUU,00000001,UNKNOWN,CDF,19250000,0,0,14,00000000,1,466.7,466.7
1926,CA,ANF,00000000,,USF,19260700,0,0,14,00000000,1,475.0,489.3
1926,CA,BDF,00000000,,USF,19260000,0,0,14,00000000,1,0.0,151.6
1926,CA,BDF,00000000,,USF,19260000,0,0,14,00000000,1,0.0,158.8
1926,CA,BDF,00000000,,USF,19260000,0,0,14,00000000,1,0.0,201.8
1926,CA,BDF,00000000,,USF,19260000,0,0,14,00000000,1,0.0,455.0
1926,CA,BDF,00000000,,USF,19260000,0,0,14,00000000,1,0.0,1521.4
1926,CA,CNF,00000054,,USF,19260000,0,0,9,00000000,1,0.0,119.4
1926,CA,CNF,00000053,,USF,19260000,0,0,9,00000000,1,0.0,298.5
1926,CA,CNF,00000051,,USF,19260000,0,0,9,00000000,1,0.0,592.5
1926,CA,CNF,00000052,,USF,19260000,0,0,9,00000000,1,0.0,1006.3
1926,CA,CNF,00000012,,USF,19260000,0,0,14,00000000,1,0.0,3393.4
1926,CA,CNF,00000011,,USF,19260000,0,0,14,00000000,1,0.0,9934.8
1926,CA,CNF,00000067,,USF,19260000,0,0,9,00000000,1,0.0,10371.0
1926,CA,ENF,000051G1,BASSI FORK,USF,19260907,0,0,9,00000000,1,0.0,120.3
1926,CA,ENF,000070G2,CEMENT HILL,USF,19261104,0,0,14,00000000,1,0.0,327.8
1926,CA,ENF,000039C4,,USF,19260000,0,0,14,00000000,1,0.0,435.0
1926,CA,ENF,000039C4,,USF,19260000,0,0,9,00000000,1,0.0,549.9
1926,CA,ENF,000040G1,,USF,19260000,0,0,9,00000000,1,0.0,734.1
1926,OR,KNF,00000163,LONG JOHN #2,USF,19260910,0,0,3,00000000,1,0.0,194.7
1926,CA,KNF,00000000,,USF,19260000,0,0,14,00000000,1,0.0,113.5
1926,CA,KNF,00000000,,USF,19260000,0,0,14,00000000,1,0.0,188.1
1926,CA,KNF,00000400,,USF,19260000,0,0,14,00000000,1,0.0,226.0
1926,CA,KNF,00000200,,USF,19260000,0,0,14,00000000,1,0.0,291.8
1926,CA,KNF,00000000,,USF,19260000,0,0,14,00000000,1,0.0,351.6
1926,CA,KNF,00000216,,USF,19260000,0,0,14,00000000,1,0.0,2023.5
1926,CA,KNF,00000012,,USF,19260000,0,0,14,00000000,1,0.0,24007.9
1926,CA,KNP,00000001,KAWEAH,NPS,19260810,19260819,6,7,00000000,1,86000.0,34357.7
1926,CA,KNP,00000010,POTWISHA,NPS,19260704,19260710,8,3,00000000,1,500.0,881.1
1926,CA,LAC,00000000,GOVERNMENT FIRE,CCO,19260703,0,0,14,00000000,1,0.0,282.8
1926,CA,LAC,00000000,MONTGOMERY RANCH,CCO,19260715,0,0,14,00000000,1,0.0,117.9
1926,CA,LAC,00000000,OLD TOPANGA NO. 2,CCO,19260912,0,0,14,00000000,1,0.0,137.5
1926,CA,LAC,00000000,,CCO,19260000,0,0,14,00000000,1,0.0,336.8
1926,CA,LNF,00000034,,USF,19260000,0,0,1,00000000,1,0.0,117.8
1926,CA,LNF,00000039,,USF,19260000,0,0,1,00000000,1,0.0,137.3
1926,CA,LNF,00000065,,USF,19260000,0,0,14,00000000,1,0.0,188.6
1926,CA,LNF,00000082,,USF,19260000,0,0,9,00000000,1,0.0,204.4
1926,CA,LNF,00000008,,USF,19260000,0,0,1,00000000,1,0.0,214.6
1926,CA,LNF,00000051,,USF,19260000,0,0,9,00000000,1,0.0,358.3
1926,CA,LNF,00000079,,USF,19260000,0,0,9,00000000,1,0.0,482.8
1926,CA,LNF,00000077,,USF,19260000,0,0,9,00000000,1,0.0,527.4
1926,CA,LNF,00000166,,USF,19260000,0,0,14,00000000,1,0.0,636.5
1926,CA,LNF,00000078,,USF,19260000,0,0,9,00000000,1,0.0,660.6
1926,CA,LNF,00000291,,USF,19260000,0,0,14,00000000,1,0.0,797.5
1926,CA,LNF,00000081,,USF,19260000,0,0,14,00000000,1,0.0,824.2
1926,CA,LNF,00000042,,USF,19260000,0,0,9,00000000,1,0.0,907.5
1926,CA,LNF,00000006,,USF,19260000,0,0,9,00000000,1,0.0,1084.1
1926,CA,LNF,00000041,,USF,19260000,0,0,9,00000000,1,0.0,2390.6
1926,CA,LNF,00000046,,USF,19260000,0,0,9,00000000,1,0.0,2558.9
1926,CA,LNF,00000040,,USF,19260000,0,0,14,00000000,1,0.0,4640.5
1926,CA,LNF,00000048,,USF,19260000,0,0,9,00000000,1,0.0,11352.0
1926,CA,LNF,00000067,,USF,19260000,0,0,9,00000000,1,0.0,12536.4
1926,CA,LPF,00000017,REFUGIO,USF,19261126,0,0,9,00000000,1,0.0,194.3
1926,CA,LPF,00000006,SAN JOSE,USF,19260719,0,0,5,00000000,1,0.0,383.9
1926,CA,LPF,00000014,SULPHUR CANYON,USF,19260908,0,0,3,00000000,1,0.0,1723.9
1926,CA,LPF,00000203,,USF,19260000,0,0,14,00000000,1,0.0,159.1
1926,CA,LPF,00000002,,USF,19260000,0,0,9,00000000,1,0.0,194.4
1926,CA,LPF,00000200,,USF,19260000,0,0,14,00000000,1,0.0,285.0
1926,CA,LPF,00000016,,USF,19260000,0,0,9,00000000,1,0.0,291.5
1926,CA,LPF,00000205,,USF,19260000,0,0,14,00000000,1,0.0,529.1
1926,CA,LPF,00000009,,USF,19260000,0,0,9,00000000,1,0.0,765.9
1926,CA,LPF,00000018,,USF,19260000,0,0,9,00000000,1,0.0,927.6
1926,CA,LPF,00000011,,USF,19260000,0,0,9,00000000,1,0.0,3035.9
1926,CA,MDF,00000055,FORT BIDWELL,USF,19260716,0,0,9,00000000,1,0.0,13100.9
1926,CA,MDF,00000075,,USF,19260000,0,0,1,00000000,1,0.0,176.6
1926,CA,MDF,00000022,,USF,19260000,0,0,1,00000000,1,0.0,178.5
1926,CA,MNF,00000014,BOSWELL RIDGE,USF,19260000,0,0,14,00000000,1,0.0,2317.5
1926,CA,PNF,00000006,,USF,19260000,0,0,14,00000000,1,0.0,157.1
1926,CA,PNF,00000001,,USF,19260000,0,0,14,00000000,1,0.0,205.3
1926,CA,PNF,00000011,,USF,19260000,0,0,14,00000000,1,0.0,254.4
1926,CA,PNF,00000005,,USF,19260000,0,0,14,00000000,1,0.0,306.4
1926,CA,PNF,00000007,,USF,19260000,0,0,14,00000000,1,0.0,348.7
1926,CA,PNF,00000002,,USF,19260000,0,0,14,00000000,1,0.0,375.7
1926,CA,PNF,00000011,,USF,19260000,0,0,14,00000000,1,0.0,548.3
1926,CA,PNF,00000003,,USF,19260000,0,0,14,00000000,1,0.0,558.3
1926,CA,PNF,00000012,,USF,19260000,0,0,14,00000000,1,0.0,793.6
1926,CA,PNF,00000004,,USF,19260000,0,0,14,00000000,1,0.0,1038.9
1926,CA,PNF,00000009,,USF,19260000,0,0,14,00000000,1,0.0,2396.9
1926,CA,PNF,00000008,,USF,19260000,0,0,14,00000000,1,0.0,3645.5
1926,CA,RRU,00000000,,CDF,19260000,0,0,14,00000000,1,0.0,603.1
1926,CA,SBC,00000012,LOS CRUCES,CCO,19260830,0,0,7,00000000,1,0.0,4607.0
1926,CA,SNF,00000013,,USF,19260000,0,0,14,00000000,1,0.0,149.1
1926,CA,SNF,00000007,,USF,19260000,0,0,1,00000000,1,0.0,423.7
1926,CA,SNF,00000004,,USF,19260000,0,0,9,00000000,1,0.0,540.5
1926,CA,SNF,00000005,,USF,19260000,0,0,1,00000000,1,0.0,604.1
1926,CA,SNF,00000003,,USF,19260000,0,0,14,00000000,1,0.0,1714.6
1926,CA,SNF,00000002,,USF,19260000,0,0,14,00000000,1,0.0,1945.5
1926,CA,SNF,00000010,,USF,19260000,0,0,14,00000000,1,0.0,2134.7
1926,CA,SNF,00000001,,USF,19260000,0,0,14,00000000,1,0.0,2601.9
1926,CA,SNF,00000006,,USF,19260000,0,0,14,00000000,1,0.0,4395.2
1926,CA,SNF,00000008,,USF,19260000,0,0,14,00000000,1,0.0,4926.6
1926,CA,SQF,00000007,,USF,19260000,0,0,1,00000000,1,0.0,133.1
1926,CA,SQF,00000112,,USF,19260000,0,0,9,00000000,1,0.0,137.2
1926,CA,SQF,00000053,,USF,19260000,0,0,1,00000000,1,0.0,158.0
1926,CA,SQF,00000118,,USF,19260000,0,0,9,00000000,1,0.0,203.0
1926,CA,SQF,00000113,,USF,19260000,0,0,9,00000000,1,0.0,217.2
1926,CA,SQF,00000037,,USF,19260000,0,0,1,00000000,1,0.0,258.3
1926,CA,SQF,00000119,,USF,19260000,0,0,9,00000000,1,0.0,396.2
1926,CA,SQF,00000106,,USF,19260000,0,0,9,00000000,1,0.0,555.9
1926,CA,SQF,00000126,,USF,19260000,0,0,1,00000000,1,0.0,656.0
1926,CA,SQF,00000004,,USF,19260000,0,0,9,00000000,1,0.0,918.4
1926,CA,SQF,00000006,,USF,19260000,0,0,1,00000000,1,0.0,1363.5
1926,CA,SQF,00000117,,USF,19260000,0,0,9,00000000,1,0.0,1552.8
1926,CA,SQF,00000066,,USF,19260000,0,0,1,00000000,1,0.0,5956.8
1926,CA,SQF,00000070,,USF,19260000,0,0,1,00000000,1,0.0,14969.3
1926,CA,SRF,00200166,CHENITCH,USF,19260716,0,0,5,00000000,1,0.0,509.2
1926,CA,STF,00000094,,USF,19260000,19260000,8,14,,1,0.0,119.9
1926,CA,STF,00000557,,USF,19260000,19260000,8,14,,1,0.0,242.7
1926,CA,STF,00000312,,USF,19260000,19260000,8,14,,1,0.0,307.6
1926,CA,STF,00000185,,USF,19260000,19260000,8,14,,1,0.0,576.9
1926,CA,STF,00000090,,USF,19260000,19260000,8,14,,1,0.0,685.1
1926,CA,STF,00000650,,USF,19260000,19260000,8,14,,1,0.0,1187.8
1926,CA,STF,00000203,,USF,19260000,19260000,8,14,,1,0.0,3254.8
1926,CA,STF,00000199,,USF,19260000,19260000,8,14,,1,0.0,3914.8
1926,CA,TNF,00000010,,USF,19260000,19260000,0,14,00000000,1,0.0,185.7
1926,CA,TNF,00000001,,USF,19260000,19260000,0,14,00000000,1,0.0,201.5
1926,CA,TNF,00000009,,USF,19260000,19260000,0,14,00000000,1,0.0,239.3
1926,CA,TNF,00000003,,USF,19260000,19260000,0,14,00000000,1,0.0,283.7
1926,CA,TNF,00000008,,USF,19260000,19260000,0,14,00000000,1,0.0,376.1
1926,CA,TNF,00000002,,USF,19260000,19260000,0,14,00000000,1,0.0,408.4
1926,CA,TNF,00000014,,USF,19260000,19260000,0,9,00000000,1,0.0,428.5
1926,CA,TNF,00000007,,USF,19260000,19260000,0,14,00000000,1,0.0,453.4
1926,CA,TNF,00000005,,USF,19260000,19260000,0,9,00000000,1,0.0,963.6
1926,CA,TNF,00000015,,USF,19260000,19260000,0,9,00000000,1,0.0,1671.4
1926,CA,TNF,00000016,,USF,19260000,19260000,0,14,00000000,1,0.0,2640.9
1926,CA,TNF,00000004,,USF,19260000,19260000,0,14,00000000,1,0.0,2996.6
1926,CA,TNF,00000006,,USF,19260000,19260000,0,14,00000000,1,0.0,3953.4
1926,CA,TNF,00000012,,USF,19260000,0,0,14,00000000,1,0.0,5243.8
1926,CA,TNF,00000012,,USF,19260000,19260000,0,14,00000000,1,0.0,5245.4
1927,CA,ANF,00000000,LIEBRE,USF,19270821,0,0,14,00000000,1,831.0,831.1
1927,CA,ANF,00000000,,USF,19270000,0,0,14,00000000,1,40.0,106.1
1927,CA,ANF,00000000,,USF,19271000,0,0,14,00000000,1,75.0,123.9
1927,CA,ANF,00000000,,USF,19270000,0,0,14,00000000,1,254.0,253.7
1927,CA,ANF,00000000,,USF,19270000,0,0,14,00000000,1,298.0,298.3
1927,CA,ANF,00000000,,USF,19271200,0,0,14,00000000,1,300.0,396.1
1927,CA,ANF,00000000,,USF,19270000,0,0,14,00000000,1,722.0,722.2
1927,CA,ANF,00000000,,USF,19270000,0,0,14,00000000,1,986.0,986.1
1927,CA,BDF,00000000,,USF,19270000,0,0,14,00000000,1,0.0,134.8
1927,CA,BDF,00000000,,USF,19270000,0,0,14,00000000,1,0.0,148.4
1927,CA,BDF,00000000,,USF,19270000,0,0,14,00000000,1,0.0,312.5
1927,CA,BDF,00000000,,USF,19270000,0,0,14,00000000,1,0.0,937.6
1927,CA,BDF,00000000,,USF,19270000,0,0,14,00000000,1,0.0,9516.6
1927,CA,CNF,00000079,,USF,19270000,0,0,9,00000000,1,0.0,122.5
1927,CA,CNF,00000084,,USF,19270000,0,0,9,00000000,1,0.0,142.3
1927,CA,CNF,00000071,,USF,19270000,0,0,14,00000000,1,0.0,172.4
1927,CA,CNF,00000077,,USF,19270000,0,0,14,00000000,1,0.0,172.8
1927,CA,CNF,00000076,,USF,19270000,0,0,9,00000000,1,0.0,381.8
1927,CA,CNF,00000080,,USF,19270000,0,0,9,00000000,1,0.0,570.4
1927,CA,CNF,00000013,,USF,19270000,0,0,14,00000000,1,0.0,811.7
1927,CA,CNF,00000069,,USF,19270000,0,0,14,00000000,1,0.0,1364.1
1927,CA,CNF,00000014,,USF,19270000,0,0,14,00000000,1,0.0,1857.0
1927,CA,CNF,00000083,,USF,19270000,0,0,9,00000000,1,0.0,2898.6
1927,CA,ENF,000002C1,P.G. & E.CO MOKELUME,USF,19270430,0,0,9,00000000,1,0.0,1130.9
1927,CA,ENF,00000000,,USF,19270000,0,0,14,00000000,1,0.0,308.2
1927,CA,ENF,00001P1_,,USF,19270000,0,0,1,00000000,1,0.0,311.5
1927,CA,LAC,00000000,AUGUSTINE FIRE 18,CCO,19270825,0,0,14,00000000,1,0.0,9156.5
1927,CA,LAC,00000000,CARTMAN FIRE #11,CCO,19270716,0,0,14,00000000,1,0.0,223.1
1927,CA,LAC,00000000,COOPER NO. 1,CCO,19271001,0,0,14,00000000,1,0.0,3177.6
1927,CA,LAC,00000000,HARRISON RANCH NO. 5,CCO,19270920,0,0,14,00000000,1,0.0,324.9
1927,CA,LAC,00000000,LIEBRE,CCO,19270821,0,0,14,00000000,1,0.0,17957.3
1927,CA,LAC,00000000,MALIBU JUNCT NO 22,CCO,19270724,0,0,14,00000000,1,0.0,358.9
1927,CA,LAC,00000000,MINT CYN,CCO,19270525,0,0,14,00000000,1,0.0,240.0
1927,CA,LAC,00000000,PHILLIPS NO. 51,CCO,19270810,0,0,14,00000000,1,0.0,364.0
1927,CA,LAC,00000000,PROPERTY FLATS NO. 3,CCO,19271203,0,0,14,00000000,1,0.0,2091.6
1927,CA,LAC,00000000,SANTASUSANA-VENT. 18,CCO,19270718,0,0,14,00000000,1,0.0,649.2
1927,CA,LAC,00000000,VERDUGO HILLS,CCO,19271205,0,0,14,00000000,1,0.0,4427.9
1927,CA,LAC,00000000,WEBB SCHOOL NO. 26,CCO,19270703,0,0,14,00000000,1,0.0,855.1
1927,CA,LAC,00000000,,CCO,19270000,0,0,14,00000000,1,0.0,386.8
1927,CA,LPF,00000201,,USF,19270000,0,0,14,00000000,1,0.0,159.1
1927,CA,LPF,00000005,,USF,19270000,0,0,9,00000000,1,0.0,213.2
1927,CA,LPF,00000002,,USF,19270000,0,0,9,00000000,1,0.0,285.0
1927,CA,LPF,00000999,,USF,19270000,0,0,14,00000000,1,0.0,294.0
1927,CA,LPF,00000207,,USF,19270000,0,0,14,00000000,1,0.0,654.8
1927,CA,LPF,00000011,,USF,19270000,0,0,9,00000000,1,0.0,741.0
1927,CA,LPF,00000205,,USF,19270000,0,0,14,00000000,1,0.0,3360.3
1927,CA,LPF,00000004,,USF,19270000,0,0,9,00000000,1,0.0,3411.1
1927,CA,LPF,00000003,,USF,19270000,0,0,9,00000000,1,0.0,7557.2
1927,CA,MNF,00000012,BRISCO,USF,19270000,0,0,9,00000000,1,0.0,1173.4
1927,CA,MNF,00000022,,USF,19270000,0,0,9,00000000,1,0.0,784.8
1927,CA,PNF,00000007,,USF,19270000,0,0,14,00000000,1,0.0,164.4
1927,CA,PNF,00000006,,USF,19270000,0,0,14,00000000,1,0.0,206.3
1927,CA,PNF,00000002,,USF,19270000,0,0,14,00000000,1,0.0,280.7
1927,CA,PNF,00000005,,USF,19270000,0,0,14,00000000,1,0.0,349.2
1927,CA,PNF,00000001,,USF,19270000,0,0,14,00000000,1,0.0,725.3
1927,CA,PNF,00000004,,USF,19270000,0,0,14,00000000,1,0.0,8541.2
1927,CA,PNF,00000003,,USF,19270000,0,0,14,00000000,1,0.0,27841.4
1927,CA,SNF,00000001,,USF,19270000,0,0,14,00000000,1,0.0,455.1
1927,CA,SNF,00000002,,USF,19270000,0,0,14,00000000,1,0.0,6270.3
1927,CA,SQF,00000040,,USF,19270000,0,0,9,00000000,1,0.0,278.1
1927,CA,SQF,00000026,,USF,19270000,0,0,9,00000000,1,0.0,628.9
1927,CA,SQF,00000012,,USF,19270000,0,0,9,00000000,1,0.0,1750.8
1927,CA,SQF,00000003,,USF,19270000,0,0,9,00000000,1,0.0,3461.5
1927,CA,SRF,00200178,BLUFF CREEK,USF,19270729,0,0,1,00000000,1,0.0,5656.4
1927,CA,SRF,00200180,CRAWFORD CREEK #2,USF,19270729,0,0,1,00000000,1,0.0,204.6
1927,CA,SRF,00200177,NICKOWITZ,USF,19270724,0,0,1,00000000,1,0.0,1004.5
1927,CA,STF,00000583,,USF,19270000,19270000,8,14,,1,0.0,269.9
1927,CA,STF,00000114,,USF,19270000,19270000,8,14,,1,0.0,5161.8
1927,CA,STF,00000230,,USF,19270000,19270000,8,14,,1,0.0,11853.8
1927,CA,STF,00000121,,USF,19270000,19270000,8,14,,1,0.0,15822.5
1927,CA,TNF,00000001,,USF,19270000,19270000,0,14,00000000,1,0.0,110.4
1927,CA,TNF,00000002,,USF,19270000,19270000,0,14,00000000,1,0.0,110.8
1927,CA,TNF,00000003,,USF,19270000,19270000,0,14,00000000,1,0.0,2241.6
1928,CA,ANF,00000000,,USF,19280700,0,0,14,00000000,1,146.0,106.4
1928,CA,ANF,00000000,,USF,19280000,0,0,14,00000000,1,133.0,133.4
1928,CA,ANF,00000000,,USF,19280000,0,0,14,00000000,1,946.0,946.1
1928,CA,BDF,00000000,,USF,19280000,0,0,14,00000000,1,0.0,258.5
1928,CA,BDF,00000000,,USF,19280000,0,0,14,00000000,1,0.0,447.6
1928,CA,BDF,00000000,,USF,19280000,0,0,14,00000000,1,0.0,623.1
1928,CA,BDF,00000000,,USF,19280000,0,0,14,00000000,1,0.0,665.6
1928,CA,BDF,00000000,,USF,19280000,0,0,14,00000000,1,0.0,1081.4
1928,CA,BDF,00000000,,USF,19280000,0,0,14,00000000,1,0.0,6113.9
1928,CA,BDF,00000000,,USF,19280000,0,0,14,00000000,1,0.0,13172.7
1928,CA,CNF,00000090,,USF,19280000,0,0,9,00000000,1,0.0,103.4
1928,CA,CNF,00000092,,USF,19280000,0,0,9,00000000,1,0.0,109.6
1928,CA,CNF,00000098,,USF,19280000,0,0,9,00000000,1,0.0,128.8
1928,CA,CNF,00000015,,USF,19280000,0,0,14,00000000,1,0.0,231.2
1928,CA,CNF,00000099,,USF,19280000,0,0,9,00000000,1,0.0,244.9
1928,CA,CNF,00000037,,USF,19280000,0,0,14,00000000,1,0.0,663.0
1928,CA,CNF,00000085,,USF,19280000,0,0,9,00000000,1,0.0,837.7
1928,CA,CNF,00000016,,USF,19280000,0,0,14,00000000,1,0.0,1006.5
1928,CA,CNF,00000096,,USF,19280000,0,0,9,00000000,1,0.0,5693.0
1928,CA,CNF,00000104,,USF,19280000,0,0,9,00000000,1,0.0,48612.6
1928,CA,CNF,00000102,,USF,19280000,0,0,9,00000000,1,0.0,62967.2
1928,CA,ENF,000052C1,MCKINNEY CK,USF,19280908,0,0,9,00000000,1,0.0,131.4
1928,CA,ENF,000041G1,,USF,19280000,0,0,9,00000000,1,0.0,133.7
1928,CA,ENF,000048C1,,USF,19280000,0,0,9,00000000,1,0.0,817.3
1928,CA,KNF,00000000,,USF,19280000,0,0,14,00000000,1,0.0,126.3
1928,CA,KNF,00000064,,USF,19280000,0,0,14,00000000,1,0.0,162.9
1928,CA,KNF,00000068,,USF,19280000,0,0,14,00000000,1,0.0,993.4
1928,CA,KNF,00000181,,USF,19280000,0,0,14,00000000,1,0.0,33653.1
1928,CA,KNP,00008003,S FORK,NPS,19280805,19280814,8,14,00000000,1,15500.0,21997.9
1928,CA,LAC,00000000,BOUQUET CYN,CCO,19280608,0,0,14,00000000,1,0.0,193.4
1928,CA,LAC,00000000,BRADBURY NO. 62,CCO,19280615,0,0,14,00000000,1,0.0,226.8
1928,CA,LAC,00000000,BREA SHELL NO. 24,CCO,19280603,0,0,14,00000000,1,0.0,167.4
1928,CA,LAC,00000000,BRUSH FLATS NO. 12,CCO,19280506,0,0,14,00000000,1,0.0,241.2
1928,CA,LAC,00000000,CARMICHEAL RANCH #14,CCO,19280526,0,0,14,00000000,1,0.0,1542.9
1928,CA,LAC,00000000,DIAMOND NO. 101,CCO,19280923,0,0,14,00000000,1,0.0,261.0
1928,CA,LAC,00000000,EDISON-VERDUGO,CCO,19280209,0,0,14,00000000,1,0.0,343.2
1928,CA,LAC,00000000,LAS FLORES NO. 59,CCO,19281117,0,0,14,00000000,1,0.0,273.8
1928,CA,LAC,00000000,OAKLAND RIDGE RTE 62,CCO,19280708,0,0,14,00000000,1,0.0,1002.9
1928,CA,LAC,00000000,QUINN 22,CCO,19280602,0,0,14,00000000,1,0.0,104.0
1928,CA,LAC,00000000,RIDGE FIRE #98,CCO,19280921,0,0,14,00000000,1,0.0,43472.4
1928,CA,LAC,00000000,RIDGE ROUTE NO. 60,CCO,19280706,0,0,14,00000000,1,0.0,741.7
1928,CA,LAC,00000000,RUSSELL OIL WELL #60,CCO,19281120,0,0,14,00000000,1,0.0,1222.4
1928,CA,LAC,00000000,WALKER NO. 97,CCO,19280921,0,0,14,00000000,1,0.0,1683.8
1928,CA,LAC,00000000,WIKIUP,CCO,19280715,0,0,14,00000000,1,0.0,356.1
1928,CA,LAC,00000000,,CCO,19280000,0,0,14,00000000,1,0.0,107.1
1928,CA,LAC,00000000,,CCO,19280627,0,0,14,00000000,1,0.0,293.4
1928,CA,LAC,00000000,,CCO,19280000,0,0,14,00000000,1,0.0,380.8
1928,CA,LAC,00000000,,CCO,19280000,0,0,14,00000000,1,0.0,1010.8
1928,CA,LNF,00000036,,USF,19280000,0,0,9,00000000,1,0.0,338.4
1928,CA,LNF,00000020,,USF,19280000,0,0,9,00000000,1,0.0,339.5
1928,CA,LNF,00000014,,USF,19280000,0,0,9,00000000,1,0.0,657.4
1928,CA,LNF,00000035,,USF,19280000,0,0,9,00000000,1,0.0,9596.3
1928,CA,LPF,00000996,,USF,19280000,0,0,14,00000000,1,0.0,113.4
1928,CA,LPF,00000997,,USF,19280000,0,0,14,00000000,1,0.0,200.7
1928,CA,LPF,00000025,,USF,19280000,0,0,9,00000000,1,0.0,248.4
1928,CA,LPF,00000006,,USF,19280000,0,0,9,00000000,1,0.0,307.4
1928,CA,LPF,00000005,,USF,19280000,0,0,9,00000000,1,0.0,355.6
1928,CA,LPF,00000999,,USF,19280000,0,0,14,00000000,1,0.0,472.6
1928,CA,LPF,00000002,,USF,19280000,0,0,9,00000000,1,0.0,534.7
1928,CA,LPF,00000019,,USF,19280000,0,0,9,00000000,1,0.0,590.2
1928,CA,LPF,00000002,,USF,19280000,0,0,9,00000000,1,0.0,724.6
1928,CA,LPF,00000032,,USF,19280000,0,0,9,00000000,1,0.0,804.6
1928,CA,LPF,00000009,,USF,19280000,0,0,9,00000000,1,0.0,1323.5
1928,CA,LPF,00000030,,USF,19280000,0,0,9,00000000,1,0.0,1534.5
1928,CA,LPF,00000013,,USF,19280000,0,0,9,00000000,1,0.0,1583.2
1928,CA,LPF,00000998,,USF,19280000,0,0,14,00000000,1,0.0,1665.4
1928,CA,LPF,00000010,,USF,19280000,0,0,9,00000000,1,0.0,2552.1
1928,CA,LPF,00000033,,USF,19280000,0,0,9,00000000,1,0.0,4780.9
1928,CA,LPF,00000011,,USF,19280000,0,0,9,00000000,1,0.0,7069.5
1928,CA,LPF,00000004,,USF,19280000,0,0,9,00000000,1,0.0,18127.8
1928,CA,LPF,00000014,,USF,19280000,0,0,9,00000000,1,0.0,20898.1
1928,CA,LPF,00000024,,USF,19280000,0,0,9,00000000,1,0.0,42870.4
1928,CA,MDF,00000059,BLUE MT. 3,USF,19280727,0,0,1,00000000,1,0.0,241.8
1928,CA,MDF,00000059,BLUE MT. 3,USF,19280727,0,0,14,00000000,1,0.0,248.0
1928,CA,MDF,00000031,TICKNER RD.,USF,19280715,0,0,9,00000000,1,0.0,181.4
1928,CA,MDF,00000081,,USF,19280000,0,0,1,00000000,1,0.0,184.8
1928,CA,MNF,00000027,KIBBY PEAK,USF,19280000,0,0,9,00000000,1,0.0,2955.2
1928,CA,MNF,00000027,KIBBY PEAK,USF,19280000,0,0,2,00000000,1,0.0,3288.0
1928,CA,MNF,00000025,PACIFIC,USF,19280000,0,0,2,00000000,1,0.0,15609.6
1928,CA,MNF,00000022,SPANISH RANCH,USF,19280000,0,0,9,00000000,1,0.0,1395.0
1928,CA,MNF,00000037,,USF,19280000,0,0,9,00000000,1,0.0,803.2
1928,CA,PNF,00000007,,USF,19280000,0,0,14,00000000,1,0.0,142.9
1928,CA,PNF,00000002,,USF,19280000,0,0,14,00000000,1,0.0,206.4
1928,CA,PNF,00000001,,USF,19280000,0,0,14,00000000,1,0.0,269.7
1928,CA,PNF,00000004,,USF,19280000,0,0,14,00000000,1,0.0,389.3
1928,CA,PNF,00000008,,USF,19280000,0,0,14,00000000,1,0.0,503.5
1928,CA,PNF,00000003,,USF,19280000,0,0,14,00000000,1,0.0,552.0
1928,CA,PNF,00000006,,USF,19280000,0,0,14,00000000,1,0.0,565.8
1928,CA,PNF,00000005,,USF,19280000,0,0,14,00000000,1,0.0,713.9
